text,speaker,context,sarcasm,show
"The Jamestown colony of Virginia. You see King George is giving us the land, so.",CHANDLER,False,True,FRIENDS
"Rach rach, we gotta settle",CHANDLER,True,True,FRIENDS
Settle what?,RACHEL,True,True,FRIENDS
"Dear god, this parachute is a knapsack",CHANDLER,False,True,FRIENDS
Why wouldn't I be married when I am forty?,MONICA,True,True,FRIENDS
"Oh no no no, I just meant hypothetically",CHANDLER,True,True,FRIENDS
"Ok , hypothetically, why won't I be married when I am forty?",MONICA,True,True,FRIENDS
No,CHANDLER,True,True,FRIENDS
"No, what is it? Is there something fundamentally unmarriable about me?",MONICA,True,True,FRIENDS
"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",CHANDLER,False,True,FRIENDS
"Hey, Chan. Can you help me out here, I promise I'll pay you back.",JOEY,True,True,FRIENDS
"No, no, I am just looking for a man to draw on me with chalk.",CHANDLER,False,True,FRIENDS
Anybody know a good tailor?,CHANDLER,True,True,FRIENDS
You needs some clothes altered?,JOEY,True,True,FRIENDS
"I am telling you, when she leaned back, I could see her brain",CHANDLER,False,True,FRIENDS
Hey,CHANDLER,True,True,FRIENDS
So how was Joan?,MONICA,True,True,FRIENDS
Broke up with her,CHANDLER,True,True,FRIENDS
Why,MONICA,True,True,FRIENDS
"Don't tell me, because of the big nostril thing?",ROSS,True,True,FRIENDS
Me? I am gonna die alone!,CHANDLER,False,True,FRIENDS
Hey Chandler? Monica just broke my sea-shell lamp.,RACHEL,True,True,FRIENDS
Spanish midgets wrestling Julie! Okay yes I see how they got there.,CHANDLER,False,True,FRIENDS
"Man, I sure miss Julie",ROSS,True,True,FRIENDS
"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",CHANDLER,False,True,FRIENDS
"Oh no no, that's the beauty of it, it goes with everything. You put this on, you are good to go!",JOEY,True,True,FRIENDS
"Hell I have never been good to go, so, what the hell why not try some jewellery huh?",CHANDLER,True,True,FRIENDS
Oh man! You are so wearing that bracelet!,JOEY,True,True,FRIENDS
I so am,CHANDLER,True,True,FRIENDS
You have any idea what this will do to your sex life?,JOEY,True,True,FRIENDS
"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",CHANDLER,False,False,FRIENDS
It was summer. And it was hot. Rachel was there.,CHANDLER,True,False,FRIENDS
See Joe that's why your parents told you not to jump on your bed!,CHANDLER,False,False,FRIENDS
Whoa!,JOEY,True,False,FRIENDS
"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",CHANDLER,False,True,FRIENDS
Get up,CHANDLER,True,True,FRIENDS
What?,JOEY,True,True,FRIENDS
You're in my seat,CHANDLER,True,True,FRIENDS
How is it your seat?,JOEY,True,True,FRIENDS
Cause I was sitting there,CHANDLER,True,True,FRIENDS
But then you left,JOEY,True,True,FRIENDS
"But its not like I went to Spain, I went to the bathroom , you knew I was coming back.",CHANDLER,True,True,FRIENDS
Whats the big deal?,JOEY,True,True,FRIENDS
"The big deal is that I was sitting there last, so.. that's my seat",CHANDLER,True,True,FRIENDS
"Actually, the last place you were sitting was in there",JOEY,True,True,FRIENDS
"You guys, you know what? it doesn't matter. Because you both have to go get dressed before the big vein in my head pops!",ROSS,True,True,FRIENDS
"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",CHANDLER,False,True,FRIENDS
Someone in there?,PERSON,True,True,FRIENDS
"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",CHANDLER,False,True,FRIENDS
I just don't wanna give them any more ammunition than they already have.,MONICA,True,True,FRIENDS
I think this is probably why Damone smokes in his cell alone.,CHANDLER,False,True,FRIENDS
"I just want to go back to my cell, cause in my cell I can smoke.",JOEY,True,True,FRIENDS
Smoke away!,CHANDLER,True,True,FRIENDS
Oh! Satan's minions at work again?,CHANDLER,False,True,FRIENDS
And there's five hundred extra dollars in my account.,PHOEBE,True,True,FRIENDS
"Maybe it's a contest, you know? Like ""Collect all five"".",CHANDLER,False,True,FRIENDS
"I know, I opened it up and it  and there it was just floathing in there, like this tiny little hitchhiker.",PHOEBE,True,True,FRIENDS
I guess you would know that or else we would be in a predicament room,CHANDLER,False,True,FRIENDS
Listen it's kind of an emergency,CHANDLER,True,True,FRIENDS
We can? Ok I am trying that.,CHANDLER,False,True,FRIENDS
You guys can pee standing up.,RACHEL,True,True,FRIENDS
Oh yeah right. And what would my opening line be? Excuse me,CHANDLER,False,True,FRIENDS
Go over to her. She's not with anyone.,MONICA,True,True,FRIENDS
Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,CHANDLER,False,True,FRIENDS
Because I met somebody who would be perfect for you.,PERSON,True,True,FRIENDS
That's so funny because you look more like Joey Tribbiani man slash woman.,CHANDLER,False,True,FRIENDS
"And this from cry for help department, are you wearing makeup?",CHANDLER,True,True,FRIENDS
"Yes I am, as of today, I am official Joey Tribbiani actor slash model.",JOEY,True,True,FRIENDS
"No, no the actual cartoon character .. Of course the baloon.",CHANDLER,False,True,FRIENDS
The most unbelievable thing has happened. Underdog has gotten away.,CHANDLER,True,True,FRIENDS
That monkey has got a Ross on its ass!,CHANDLER,False,True,FRIENDS
Hey!,CHANDLER,True,True,FRIENDS
"Okay, but If he asks, I am not going to lie.",CHANDLER,False,False,FRIENDS
"But if you do, make sure it seems like you're there to see him, okay? And you're not, like, doing it as a favor to me.",ROSS,True,False,FRIENDS
"Oh, um, I don't care!",CHANDLER,False,True,FRIENDS
How do I look?,JOEY,True,True,FRIENDS
"You know once you are inside, you don't have to knock anymore.",CHANDLER,False,True,FRIENDS
Hey,JOEY,True,True,FRIENDS
Hey,CHANDLER,True,True,FRIENDS
We think it was trying to spell out monkey.,CHANDLER,False,True,FRIENDS
He also found an M and an O.,ROSS,True,True,FRIENDS
Dee. The sarcastic sister from What's Happening.,CHANDLER,False,True,FRIENDS
Could you want her more?,CHANDLER,True,True,FRIENDS
Who?,ROSS,True,True,FRIENDS
"Uh, okay. The fifth dentist caved and not they're all recommending Trident?",CHANDLER,False,True,FRIENDS
Who?,ROSS,True,True,FRIENDS
"Dee, the sarcastic sister from What's Happening!!",CHANDLER,True,True,FRIENDS
"Guys, guess what guess what guess what.",RACHEL,True,True,FRIENDS
Ah your own brand of vigilante justice.,CHANDLER,False,True,FRIENDS
Did you call the cops?,JOEY,True,True,FRIENDS
"No, we took her to lunch",RACHEL,True,True,FRIENDS
Did you tell her about the magical night that starts with the flush of every toilet?,CHANDLER,False,True,FRIENDS
"So Ross, how was the date the other night?",CHANDLER,True,True,FRIENDS
"Oh I see, I thought you just really really liked your new couch.",CHANDLER,False,True,FRIENDS
"Look I drew a sketch of how we are gonna do it ok? Rach, that's you, that's the couch",ROSS,True,True,FRIENDS
What's that?,RACHEL,True,True,FRIENDS
"Oh, that's me.",ROSS,True,True,FRIENDS
Wow! Certainly think a lot of yourself.,RACHEL,True,True,FRIENDS
"No, that's my arm.",ROSS,True,True,FRIENDS
"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",MONICA,False,True,FRIENDS
You are dead meat,MONICA,True,True,FRIENDS
I didn't know it was a big secret.,CHANDLER,True,True,FRIENDS
Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,CHANDLER,False,True,FRIENDS
This is so exciting! I haven't seen my monkey in almost a year,ROSS,True,True,FRIENDS
And I think my testicles may be in here too,CHANDLER,False,True,FRIENDS
Do you guys have any exta ribbon?,RACHEL,True,True,FRIENDS
"Oh yeah sure, what do you need? We got lace, satin, sateen, rafia, gingam , felt.",CHANDLER,True,True,FRIENDS
"ThatÕs good, just keep rubbing your head. That will turn back time",JOEY,False,True,FRIENDS
"Oh so pretty, this must have cost him a fortune.",PHOEBE,True,True,FRIENDS
"Oh c'mon Ross, remember back in college when he fell in love with Carol and bought the ridiculosly expensive crustal duck?",CHANDLER,True,True,FRIENDS
What did you just say?,RACHEL,True,True,FRIENDS
Crustal duck.,CHANDLER,True,True,FRIENDS
"No, no, no, the love part? Oh my god!",RACHEL,True,True,FRIENDS
My duties?  All right.,CHANDLER,False,False,FRIENDS
You must've had your hands full,PERSON,True,False,FRIENDS
That I did. That I did.,CHANDLER,True,False,FRIENDS
So let's talk a little bit about your duties.,PERSON,True,False,FRIENDS
Ok!,JOEY,False,False,FRIENDS
You know? Forget it!,RACHEL,True,False,FRIENDS
"No-no-no-no, no! Who, who were you talking about?",JOEY,True,False,FRIENDS
"No, I-I-I-I don't, I actually don't know",RACHEL,True,False,FRIENDS
No way!,CHANDLER,False,False,FRIENDS
You wanna hear something that sucks.,MONICA,True,False,FRIENDS
Do I ever.,CHANDLER,True,False,FRIENDS
Chris says they're closing down the bar.,MONICA,True,False,FRIENDS
Oh.,RACHEL,False,False,FRIENDS
Hi! What are you doing here?,RACHEL,True,False,FRIENDS
"Ah y'know, this building is on my paper route so I...",ROSS,True,False,FRIENDS
The whole thing! Can we go?,CHANDLER,False,True,FRIENDS
You liked it? You really liked it?,JOEY,True,True,FRIENDS
"Oh-ho-ho, yeah!",CHANDLER,True,True,FRIENDS
Which part exactly?,JOEY,True,True,FRIENDS
"Great! Okay, here.",CHANDLER,False,False,FRIENDS
"See, if I am not buried with that ring then my spirit is going to wander the nether world for all eternity",PHOEBE,True,False,FRIENDS
"Okay, that's enough honey!",CHANDLER,True,False,FRIENDS
I don't know. Let me see the ring.,PERSON,True,False,FRIENDS
"Okay, does this look like a garbage can to you?",PHOEBE,False,False,FRIENDS
Nobody respects the bucket! You wouldn't believe what people put in here! Look!,PHOEBE,True,False,FRIENDS
"Oh my God, wh-what happened?",ROSS,False,False,FRIENDS
"Ross, can I talk to you for a minute?",PERSON1,True,False,FRIENDS
"Yes, please!  So, what's going on?",ROSS,True,False,FRIENDS
"Uh, well... Joey and I broke up.",PERSON1,True,False,FRIENDS
"Oh boy, I just can't watch. It's too scary!",RACHEL,False,True,FRIENDS
"Oh umm, my big scene is coming up. Big scene coming up.",JOEY,True,True,FRIENDS
"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",CHANDLER,True,True,FRIENDS
Rach? What are you doing?,MONICA,True,True,FRIENDS
Yeah it would!,ROSS,False,False,FRIENDS
"Uhh, the ball thing.",JOEY,True,False,FRIENDS
Yeah?,ROSS,True,False,FRIENDS
"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",JOEY,True,False,FRIENDS
No!,JOEY,False,False,FRIENDS
"Oh, unbelievable! We had the best time!",JOEY,True,False,FRIENDS
"Yay!! Oh so, you're not, you're not mad at us anymore?",PHOEBE,True,False,FRIENDS
No!,JOEY,True,False,FRIENDS
Really!?,RACHEL,False,False,FRIENDS
"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with. You guys would never want to go to a lecture with me.",RACHEL,True,False,FRIENDS
Pa-haa!! I would love to go with you.,ROSS,True,False,FRIENDS
: Yeah.,PERSON,False,False,FRIENDS
"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",JOEY,True,False,FRIENDS
"Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",PERSON,True,False,FRIENDS
"Oh well, okay, good luck.",JOEY,True,False,FRIENDS
What?  Why?,MONICA,False,False,FRIENDS
"I do! Want a hint? huh? ""I do""  ""I do"".",CHANDLER,True,False,FRIENDS
"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",MONICA,True,False,FRIENDS
David is going to propose to Phoebe.,CHANDLER,True,False,FRIENDS
Oh! Oop!,PHOEBE,False,False,FRIENDS
It's the big night! We wanted to wish you good luck!,JOEY,True,False,FRIENDS
"Yeah, yeah you have the ring?",ROSS,True,False,FRIENDS
"Yeah, right here in my pocket. Pheebs?",CHANDLER,True,False,FRIENDS
What a baby.,CHANDLER,False,False,FRIENDS
"I mean, you two are-are my… I mean, I'm lucky to have just one good",ROSS,True,False,FRIENDS
Thanks man.,CHANDLER,True,False,FRIENDS
I gotta go check something over here.,JOEY,True,False,FRIENDS
I talk to you and nothin'.,JOEY,False,False,FRIENDS
"Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out!",JOEY,True,False,FRIENDS
Do you still wanna call  'em? I wanna call  'em.,MONICA,False,False,FRIENDS
Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,JOEY,True,False,FRIENDS
Y'know who has a great video camera?,CHANDLER,True,False,FRIENDS
Greg and Jenny?,PHOEBE,True,False,FRIENDS
"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",RACHEL,False,False,FRIENDS
"Oh, great. Although I did sit down where there wasn't a chair.",RACHEL,True,False,FRIENDS
"By the way, Ross dropped by a box of your stuff.",MONICA,True,False,FRIENDS
"Oh, well, I guess I had that one coming.",RACHEL,True,False,FRIENDS
"So, you're just Bing?",JOEY,False,False,FRIENDS
"No, no, you're right, it is a ridiculous name!",CHANDLER,True,False,FRIENDS
It's not that bad.,JOEY,True,False,FRIENDS
"Yes it is! From now on, I have no first name.",CHANDLER,True,False,FRIENDS
"All right, cut, let's pick again, pick again.",RACHEL,False,False,FRIENDS
"What? Ace is high! Jack, queen, king, ace!",JOEY,True,False,FRIENDS
"No! Ace is low! Ace, two, three, four!",MONICA,True,False,FRIENDS
I don't know. Ooh! Ooh! Look it! Ah-ha!,PHOEBE,True,False,FRIENDS
It's that whole sensitive thing.,JOEY,False,False,FRIENDS
"It's gonna be worth it. It's a known fact that women love babies, all right? Women love guys who love babies.",JOEY,True,False,FRIENDS
Yeah. What-what should I do?,ROSS,False,False,FRIENDS
"I mean technically it's-it's not against the rules or anything, but it is frowned upon. Especially by that professor we ran into last night, Judgey von Holierthanthou.",ROSS,True,False,FRIENDS
"Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.",MONICA,True,False,FRIENDS
For what? For letting you throw me out of your office?,ROSS,False,True,FRIENDS
